Tstat,Fold Change Astro and MG
-3.571537014096012,0.554349744142441
-7.34632028876113,0.554349744142441
-3.919622766058832,0.554349744142441
-3.541336894072262,0.554349744142441
-1.6174123064430403,0.554349744142441
-1.773476397502246,0.554349744142441
-8.128072306367304,0.554349744142441
-4.669066313283344,0.554349744142441
-5.21460737548942,0.554349744142441
-3.046210261279383,0.554349744142441
-3.838489959259022,0.554349744142441
-3.380060894485404,0.554349744142441
-4.487635860116507,0.554349744142441
-1.195418344970983,0.554349744142441
-1.7321513811692866,0.554349744142441
-2.01069529154942,0.554349744142441
-2.146726017751649,0.554349744142441
-7.130194636054813,0.554349744142441
-5.698139501737966,0.554349744142441
-1.062766309652822,4.388418065147387
-1.9882661305720168,4.388418065147387
-2.516100732610117,4.388418065147387
-2.9851828065047514,4.388418065147387
-3.541336894072262,4.388418065147387
-3.167691532402297,4.388418065147387
-3.881555798603565,4.388418065147387
-6.247137027636307,4.388418065147387
-5.823001842040649,4.388418065147387
-4.1868060831420095,4.388418065147387
-3.4449212718657467,4.388418065147387
2.115025808843953,4.388418065147387
-0.6655117271509137,4.388418065147387
4.900116890675321,4.388418065147387
-3.5606810119121066,4.388418065147387
-2.713750682223372,4.388418065147387
-0.600755943644115,4.388418065147387
-7.364580794946054,4.388418065147387
-4.534583695673108,4.388418065147387
-1.7568346992286532,4.388418065147387
5.764979598404586,4.388418065147387
0.4093377623195718,2.6865832005277834
-0.2451206340680697,2.6865832005277834
-4.7156272649824125,2.6865832005277834
-4.382242252819288,2.6865832005277834
4.547769902000224,2.6865832005277834
1.8905188811828628,2.6865832005277834
-2.5758298585685293,2.6865832005277834
-5.557929095074751,2.6865832005277834
3.6031337703196247,3.523985095325976
4.374062440166318,3.523985095325976
4.61971145869372,3.523985095325976
1.2277547510335995,3.523985095325976
-1.2167632746613546,3.523985095325976
-3.266407348303831,3.523985095325976
-5.003402670745406,3.523985095325976
-6.665074210463197,3.523985095325976
3.90442801357958,3.523985095325976
2.7918017451208605,3.523985095325976
-0.5451229141448061,3.523985095325976
1.8666422635319024,3.523985095325976
4.778168208338126,3.523985095325976
7.9863632509657885,3.523985095325976
5.305728954467131,3.523985095325976
2.989910304981328,3.523985095325976
1.2251540304881292,137.77595032813642
3.128799274825558,137.77595032813642
5.578543239679649,137.77595032813642
1.4530665705180414,137.77595032813642
7.966810854417258,137.77595032813642
-3.129169445904127,137.77595032813642
8.75256658237813,137.77595032813642
-2.83183006662978,137.77595032813642
8.812477679002477,137.77595032813642
7.577698443783275,137.77595032813642
-0.0988973479135827,137.77595032813642
6.4327504960966495,137.77595032813642
4.57367071424231,137.77595032813642
0.6423064886880726,137.77595032813642
5.23139155049754,137.77595032813642
4.072596793368704,137.77595032813642
-1.431570562428818,137.77595032813642
3.602773256998252,137.77595032813642
4.401042975483022,137.77595032813642
-1.3473157503372577,137.77595032813642
-1.5339338108387544,137.77595032813642
-1.1126145531361074,137.77595032813642
5.485572344635264,137.77595032813642
0.3111528659055865,137.77595032813642
4.778493329578246,137.77595032813642
-0.3645226869820503,137.77595032813642
4.431027830886224,137.77595032813642
-0.5012565622198939,137.77595032813642
3.502069352310723,137.77595032813642
-2.061405737763038,137.77595032813642
-5.372782994875418,0.9562588395986333
-5.354146866764846,0.9562588395986333
-1.6645539963933609,0.9562588395986333
-5.559642970001852,0.9562588395986333
0.0108164379087692,0.9562588395986333
0.3365620375160118,0.9562588395986333
-2.534449921727421,1.1477166115016584
-6.756166003649278,1.1477166115016584
4.666503805663311,1.1477166115016584
-2.770867865772184,1.1477166115016584
1.049825996172206,1.1477166115016584
-6.096120933505959,1.1477166115016584
-5.55760770700095,1.1477166115016584
-3.677788012500135,1.1477166115016584
-6.181668389945102,1.1477166115016584
-7.738574897908433,1.1477166115016584
-3.741883505253513,1.1477166115016584
-6.174557974170589,1.1477166115016584
-4.225381992722121,1.1477166115016584
-7.976396078748124,1.1477166115016584
-7.304947354578846,1.1477166115016584
-6.920253772225597,1.1477166115016584
-6.558784059052497,1.1477166115016584
5.263782986252485,1.1477166115016584
4.591048421961698,1.1477166115016584
-6.620695714229162,1.1477166115016584
-5.38143649812646,1.1477166115016584
-6.187081024549074,1.1477166115016584
-7.500913081178157,1.1477166115016584
-7.631732119057691,1.1477166115016584
3.427360817846838,6.566230249831194
4.510338156120003,6.566230249831194
-7.814157100973171,6.566230249831194
4.738796584308148,6.566230249831194
5.376604167216821,6.566230249831194
5.759191797833154,6.566230249831194
3.881192783721263,6.566230249831194
2.5026376376354507,6.566230249831194
3.860307552119581,6.566230249831194
-7.208140304553854,6.566230249831194
-7.733509852544873,6.566230249831194
4.8242454829187285,2.838432394449533
-3.674718211713188,2.838432394449533
-3.7395461801648286,2.838432394449533
6.157958451337713,2.838432394449533
-3.048005612505582,2.838432394449533
8.079600036703805,2.838432394449533
-3.374433511856685,2.838432394449533
10.356253199828638,2.838432394449533
13.052244276775092,2.838432394449533
14.175811478479186,2.838432394449533
12.050363435744863,2.838432394449533
8.748046801120763,2.838432394449533
2.545368453634631,2.838432394449533
-3.2866026095363514,2.838432394449533
5.188575034030504,2.838432394449533
-5.356459285390644,2.838432394449533
-7.405314274080664,2.838432394449533
-7.78677097667696,2.838432394449533
-3.445785190723356,2.838432394449533
4.894880846213432,2.838432394449533
-5.581592413206289,2.838432394449533
4.08143639214667,2.838432394449533
3.6539403888343744,2.838432394449533
4.20643932685309,2.838432394449533
5.314860702179739,2.838432394449533
-3.3678716462033877,0.6848595281084241
-3.3207603236095444,0.6848595281084241
5.3414331078230735,0.6848595281084241
4.241884776617189,0.6848595281084241
1.8441096230749128,0.6848595281084241
2.560836401953435,0.6848595281084241
1.7510481991219455,0.6848595281084241
3.5802671331787894,0.6848595281084241
2.038011686719011,0.6848595281084241
0.5294958010701087,0.6848595281084241
-0.9685503822399792,0.6848595281084241
-1.1465585729456609,4.708070284375835
0.7039172216628137,4.708070284375835
-2.252498220433462,4.708070284375835
4.868908762535908,4.708070284375835
-3.1179717668213005,4.708070284375835
5.376604167216821,4.708070284375835
-2.7357182327282654,4.708070284375835
5.088040739845984,4.708070284375835
-2.486482532595992,4.708070284375835
-1.7961776448278244,4.708070284375835
3.0937165409640803,4.708070284375835
-2.399510692229114,4.708070284375835
-1.5144581591625124,4.708070284375835
-0.2181470853667409,4.708070284375835
1.53516901253647,4.708070284375835
-5.228244312081377,4.708070284375835
-4.871865308973289,4.708070284375835
-5.28826063486346,4.708070284375835
-4.274875158294672,4.708070284375835
-5.438566826104282,4.708070284375835
-4.451040371385139,4.708070284375835
-5.4585587685040124,4.708070284375835
11.821280245219306,4.708070284375835
10.969553535250624,4.708070284375835
5.650162072114589,4.708070284375835
2.589651004987221,4.708070284375835
-5.137866134393926,4.708070284375835
-1.16918340901196,4.708070284375835
-6.313508311187618,7.149714319614865
-7.283700166468667,7.149714319614865
-5.55760770700095,7.149714319614865
-5.112697769983305,7.149714319614865
-5.261107674595888,7.149714319614865
-2.2453295923231265,7.149714319614865
3.127005682704304,7.149714319614865
-4.359033638637894,7.149714319614865
-8.672829716544625,7.149714319614865
-5.356459285390644,7.149714319614865
-3.159419662185559,7.149714319614865
3.226100651199895,7.149714319614865
-5.54691625864165,7.149714319614865
-3.840323611431669,7.149714319614865
-3.58876600011262,7.149714319614865
1.808331098786885,7.149714319614865
1.977260784013299,7.149714319614865
0.7459322963063878,7.149714319614865
2.038011686719011,7.149714319614865
2.352462459648622,7.149714319614865
1.4426981900484082,7.149714319614865
-9.175918647069096,7.149714319614865
-8.953898535087069,7.149714319614865
3.633119833479287,7.149714319614865
3.1705651000308475,394.8110085636265
1.8890554716724184,394.8110085636265
5.0406468091920456,394.8110085636265
3.766728888018617,394.8110085636265
-5.290174151257077,394.8110085636265
6.349785367677455,394.8110085636265
5.18454338787081,394.8110085636265
3.808291995966056,394.8110085636265
-4.695123380343555,394.8110085636265
6.148956188550733,394.8110085636265
-4.462680399085047,394.8110085636265
3.967741011117166,394.8110085636265
-3.89099392240364,394.8110085636265
6.617604162131289,394.8110085636265
-4.455083109818638,394.8110085636265
-3.118577004133797,394.8110085636265
4.157225377431925,394.8110085636265
4.243678805402396,394.8110085636265
3.981877488250543,394.8110085636265
4.189327702661704,394.8110085636265
-3.095029793735976,394.8110085636265
5.644669741642863,394.8110085636265
1.9932691630545,394.8110085636265
4.342279865860412,394.8110085636265
4.401042975483022,394.8110085636265
5.682301385342136,394.8110085636265
6.009803012135436,394.8110085636265
5.831667665613039,394.8110085636265
5.278435830873496,394.8110085636265
3.1471465666018195,394.8110085636265
10.401860400401777,1.4792058063976579
11.359585070343403,1.4792058063976579
11.32552574031991,1.4792058063976579
10.356253199828638,1.4792058063976579
9.836977356689257,1.4792058063976579
9.300118873588396,1.4792058063976579
8.443617548675858,1.4792058063976579
8.962108935470315,1.4792058063976579
9.3835350751106,1.4792058063976579
-6.006502427023633,1.4792058063976579
4.88761584500333,1.4792058063976579
9.09895397466588,1.4792058063976579
-7.174048303619776,1.4792058063976579
-7.213398382166754,1.4792058063976579
3.765775185280269,1.4792058063976579
-7.542955913001867,1.4792058063976579
-6.732959157625993,1.4792058063976579
-6.978701924683477,1.4792058063976579
8.515488583034704,1.4792058063976579
9.024305482720182,1.4792058063976579
8.77416838848763,1.4792058063976579
6.846392184056392,1.4792058063976579
8.159520624003633,1.4792058063976579
7.69523300136383,1.4792058063976579
10.21172072585639,1.4792058063976579
8.853599221279083,1.4792058063976579
8.970487082143181,1.4792058063976579
8.852349281281382,1.4792058063976579
7.2705278993948,1.4792058063976579
8.400944356460926,1.4792058063976579
0.2487784318566515,0.44040745806374276
0.8285653714290978,0.44040745806374276
-2.103434328512914,0.44040745806374276
-2.762914398594539,0.44040745806374276
-1.0493863020615064,0.44040745806374276
-6.232168990708897,0.44040745806374276
11.359585070343403,5.189626587219171
13.417616147801384,5.189626587219171
10.57317027116858,5.189626587219171
-0.8203645222637972,5.189626587219171
1.0629568565363072,5.189626587219171
-3.677788012500135,5.189626587219171
-4.092063536994525,5.189626587219171
-9.955840918564707,5.189626587219171
-4.90832854533415,5.189626587219171
6.811931695185716,5.189626587219171
6.826753613649552,5.189626587219171
-0.4229106747755231,0.2578991539885749
-3.3732831852126144,0.2578991539885749
-4.964275991290552,0.2578991539885749
-4.971342769426874,0.2578991539885749
-3.277917847740613,0.2578991539885749
-1.763486816871353,0.2578991539885749
-2.308491084456272,0.2578991539885749
-3.766823189477352,0.2578991539885749
-4.8380657038016,0.2578991539885749
2.55005266449908,0.2578991539885749
4.900116890675321,0.2578991539885749
5.1262260013404495,0.2578991539885749
6.781868790424396,0.2578991539885749
6.133550600885637,0.2578991539885749
-3.7159036979652793,0.2578991539885749
7.031357139594256,0.2578991539885749
1.9712247152778133,2.9211592931118373
-6.377748726047366,2.9211592931118373
2.5102888794756497,2.9211592931118373
4.136744789179689,2.9211592931118373
3.771402715700365,2.9211592931118373
1.1832673820764668,2.9211592931118373
-1.4100779745336598,2.9211592931118373
-4.826448027316908,2.9211592931118373
-4.565438655611515,2.9211592931118373
-6.330705386367187,2.9211592931118373
-4.359033638637894,2.9211592931118373
-4.9278204362973534,2.9211592931118373
-4.2799495675411805,2.9211592931118373
-4.436631868457593,2.9211592931118373
-3.4115882521154464,2.9211592931118373
3.934794472727894,2.9211592931118373
-3.534773329858589,2.9211592931118373
-2.564133728552257,2.9211592931118373
5.21061710930853,2.9211592931118373
4.246278453049223,2.9211592931118373
4.854493842647615,2.5112535442854673
-6.781159594928573,2.5112535442854673
6.996426316083922,2.5112535442854673
5.188575034030504,2.5112535442854673
-6.181668389945102,2.5112535442854673
-6.331767260070393,2.5112535442854673
8.230200512025597,2.5112535442854673
7.1838816001958605,2.5112535442854673
5.151668176718387,2.5112535442854673
6.044759206396988,2.5112535442854673
7.884022669048552,2.5112535442854673
-5.127640865573826,2.5112535442854673
5.958518645467267,2.5112535442854673
5.360996314718779,2.5112535442854673
7.525225696329895,2.5112535442854673
-0.2643765209563968,1.920765492742922
-0.0841502422060893,1.920765492742922
0.4696173879736102,1.920765492742922
0.2805432198109808,1.920765492742922
3.40246688480314,1.920765492742922
3.487688289899109,1.920765492742922
1.267873163978777,1.920765492742922
3.961697326001105,1.920765492742922
4.069337128890949,1.920765492742922
4.414542005517353,1.920765492742922
3.360335553794092,1.920765492742922
-1.7125441267542372,1.920765492742922
-0.3729738744729332,1.920765492742922
3.658518460310696,1.920765492742922
-3.269289788231189,1.3229905496393677
-3.301894662055815,1.3229905496393677
-2.4520374515265297,1.3229905496393677
-4.716295490728606,1.3229905496393677
-7.204090829053875,1.3229905496393677
-1.5936699826290446,1.3229905496393677
6.94570041625625,1.3229905496393677
-2.867537737287725,1.3229905496393677
6.781868790424396,1.3229905496393677
-5.956507489408998,1.3229905496393677
1.3220483393336395,1.3229905496393677
-7.362893215745728,1.3229905496393677
-1.8719468383352051,1.3229905496393677
-6.8427727494964135,1.3229905496393677
-2.242672411755493,1.1057944653313356
-1.3248588004509985,1.1057944653313356
-2.9701687660160903,1.1057944653313356
-2.2887657960869805,1.1057944653313356
-3.919622766058832,1.1057944653313356
-4.192697346295956,1.1057944653313356
-5.024489641033443,1.1057944653313356
-6.157169778710037,1.1057944653313356
-4.752606476996217,1.1057944653313356
-0.574168004951059,1.1057944653313356
2.9503236871167315,1.1057944653313356
-0.4546707868495276,1.1057944653313356
-5.9718024866995485,1.1057944653313356
-5.149943062002577,1.1057944653313356
-7.678458834711659,1.1057944653313356
-6.435797815614593,1.1057944653313356
-3.5586448824415737,1.1057944653313356
6.316787808630693,1.1057944653313356
7.031357139594256,1.1057944653313356
-0.928128133817982,1.1057944653313356
-5.075551047460047,0.42358113372914136
-5.127640865573826,0.42358113372914136
-5.1191355179012685,0.42358113372914136
-6.3130895976768935,0.42358113372914136
4.877189485631815,0.42358113372914136
1.3443163892247092,0.42358113372914136
-4.234385724600541,0.42358113372914136
-6.181675704911908,0.42358113372914136
-1.960336868416772,0.10132071467222607
-2.7767394030344885,0.10132071467222607
-3.497546570978378,0.10132071467222607
-3.760397953323543,0.10132071467222607
-2.0425259775343902,0.10132071467222607
-2.6741140074578693,0.10132071467222607
-3.614044016368287,0.10132071467222607
-4.256956424235444,0.10132071467222607
-3.89099392240364,0.10132071467222607
-2.0217674388864544,0.10132071467222607
-2.1429691637234485,0.10132071467222607
-1.7650748788379758,0.10132071467222607
-2.648047223665254,0.10132071467222607
-3.067506023620581,0.10132071467222607
-2.7894572132792828,0.10132071467222607
-4.865551911939635,0.10132071467222607
-4.144281841353192,23.273201666666655
-2.6880886941487065,23.273201666666655
-3.266407348303831,23.273201666666655
-3.4845108328203738,23.273201666666655
-2.3585347485696557,23.273201666666655
3.3090134542828773,23.273201666666655
3.633569760253252,23.273201666666655
3.20773883059428,23.273201666666655
2.520601873596538,23.273201666666655
4.362713238006117,23.273201666666655
2.922343805048013,23.273201666666655
1.736790280328865,1.660861580581342
1.0914001067293195,1.660861580581342
3.4919704095542965,1.660861580581342
6.872700717773014,1.660861580581342
1.7376321762003653,1.660861580581342
-0.0988973479135827,1.660861580581342
1.193365722935975,1.660861580581342
0.7516166827448265,1.660861580581342
0.5085295691316181,1.660861580581342
1.4185626545760008,1.660861580581342
1.7416288294824285,1.660861580581342
1.7064851675558257,1.660861580581342
2.000995154694868,1.660861580581342
2.550133964509109,1.660861580581342
3.81265843296122,1.660861580581342
-1.3847057028555851,1.660861580581342
0.7615076966555782,1.660861580581342
-0.8032436699962461,1.660861580581342
0.6004671206035661,1.660861580581342
0.2795553455881586,1.660861580581342
-7.325140813594779,1.660861580581342
0.1622872250374034,1.660861580581342
6.566437534643971,1.660861580581342
0.5295381286953444,1.660861580581342
0.3656495041865814,1.660861580581342
7.872369740931389,1.660861580581342
4.654307961038306,1.660861580581342
2.126613397013989,0.8468584195229263
4.631341393125714,0.8468584195229263
8.017973034561829,0.8468584195229263
6.585349513200248,0.8468584195229263
1.6405767508215083,0.8468584195229263
0.6423064886880726,0.8468584195229263
0.2253873657645314,0.8468584195229263
0.6143925694136946,0.8468584195229263
0.3606871580051723,0.8468584195229263
2.2277542412907025,0.8468584195229263
6.617604162131289,0.8468584195229263
1.5708128350184605,0.8468584195229263
2.444410794605496,0.8468584195229263
5.841378753045413,0.8468584195229263
1.7227784406755664,0.8468584195229263
3.200944112806573,0.8468584195229263
3.5465307912834443,0.8468584195229263
3.936832070360942,0.8468584195229263
1.4549685747987584,0.8468584195229263
0.2855708962751973,0.8468584195229263
5.94120900724034,0.8468584195229263
0.9296243906997732,0.8468584195229263
1.2129001052371926,0.8468584195229263
-1.9882661305720168,0.9833993492714667
-2.2887657960869805,0.9833993492714667
-8.652700440041102,0.9833993492714667
-5.242379287797681,0.9833993492714667
-1.524324715978978,0.9833993492714667
-4.8380657038016,0.9833993492714667
-0.9672411034454764,0.9833993492714667
-1.4221373178678482,0.9833993492714667
-1.1943551588204648,0.9833993492714667
-3.284286711694796,0.9833993492714667
-2.11130365526384,0.9833993492714667
-3.1560100685168444,0.9833993492714667
-2.871137580361812,0.9833993492714667
-1.8205807865302277,0.9833993492714667
-1.6709607467186098,0.9833993492714667
-2.206980025616192,0.9833993492714667
-2.1666708656156604,0.9833993492714667
-4.742629181430932,0.9833993492714667
-4.459769478099938,0.9833993492714667
-2.835801730530271,0.9833993492714667
-2.146726017751649,0.9833993492714667
0.3181936100770868,0.9833993492714667
-1.6651796674482064,0.9833993492714667
-0.8720763011061599,0.9833993492714667
-1.8479751068628807,0.9833993492714667
-1.456925080917116,0.9833993492714667
1.049825996172206,0.12241547077125774
1.6496215482193255,0.12241547077125774
1.5417058188954762,0.12241547077125774
1.1832673820764668,0.12241547077125774
1.3987991436936016,0.12241547077125774
1.352350574098392,0.12241547077125774
1.8441096230749128,0.12241547077125774
1.6930732422651773,0.12241547077125774
1.526759884905765,0.12241547077125774
3.4512336356612496,0.12241547077125774
-1.5365176907071751,0.12241547077125774
4.332864869455969,0.12241547077125774
-2.482095973468172,0.12241547077125774
4.38282415905474,0.12241547077125774
2.7549243010354005,0.12241547077125774
1.7170857495751133,0.12241547077125774
1.9092183059470316,0.12241547077125774
-3.65111809405224,0.12241547077125774
-4.234385724600541,0.12241547077125774
-2.9076412097667665,0.12241547077125774
-6.194547788463304,1.3588685471165438
-2.252498220433462,1.3588685471165438
-3.8641537702331736,1.3588685471165438
-0.7004297992176141,1.3588685471165438
2.6175387704923803,1.3588685471165438
3.817747470368894,1.3588685471165438
1.0009546051192628,1.3588685471165438
-1.1515985132141389,1.3588685471165438
-1.7125441267542372,1.3588685471165438
-0.9721243295797312,1.3588685471165438
-0.1954044615760991,1.3588685471165438
-0.0268272172788235,1.3588685471165438
8.492756784425158,1.3588685471165438
9.61053755237146,1.3588685471165438
-1.6816980887574555,1.3588685471165438
-7.337781587627294,2.5240093131226113
-1.5120683191151387,2.5240093131226113
-2.0217674388864544,2.5240093131226113
-1.834632696420911,2.5240093131226113
-0.4229106747755231,1.0115470146075525
-2.0170780998798024,1.0115470146075525
-3.3018466574846506,1.0115470146075525
-3.999497824098692,1.0115470146075525
-3.0929994630976805,1.0115470146075525
-1.773476397502246,1.0115470146075525
-3.1016292908239933,1.0115470146075525
-3.244748965717438,1.0115470146075525
-5.881230142821538,1.0115470146075525
-5.744851246237901,1.0115470146075525
-2.7583809693945134,1.0115470146075525
0.7872762273359337,1.0115470146075525
-2.740919856836077,1.0115470146075525
-3.40451144471083,1.0115470146075525
-3.2185715429821835,1.0115470146075525
-2.8354583210239857,1.0115470146075525
-3.0430463740625107,1.0115470146075525
-7.364580794946054,1.0115470146075525
-7.678458834711659,1.0115470146075525
-6.516496766467096,1.0115470146075525
-5.956507489408998,1.0115470146075525
2.8320109377083664,2.6885419998507656
4.292708068310271,2.6885419998507656
-3.916376644533835,2.6885419998507656
3.3090134542828773,2.6885419998507656
-4.030851487553061,2.6885419998507656
4.03200864302006,2.6885419998507656
-1.7907809062722415,2.6885419998507656
5.113435804368609,2.6885419998507656
-2.833008980099175,2.6885419998507656
-0.9761806105907634,2.6885419998507656
3.881192783721263,2.6885419998507656
-1.0869249847462137,2.6885419998507656
2.5823118812377284,2.6885419998507656
0.6251613574498487,2.6885419998507656
3.606972281842115,2.6885419998507656
-1.6043722300604406,2.6885419998507656
-1.8466982570278236,2.6885419998507656
11.821280245219306,2.6885419998507656
10.166271385010212,2.6885419998507656
9.213985962253169,2.6885419998507656
2.056366726498065,2.1864612136667407
-2.1178868109185607,2.1864612136667407
2.376888546092844,2.1864612136667407
-1.6877266203650485,2.1864612136667407
-0.3306158441230655,2.1864612136667407
3.328612014951648,2.1864612136667407
2.7530368163712087,2.1864612136667407
1.8130299867400903,2.1864612136667407
2.3141865401245343,2.1864612136667407
0.3809063251394532,2.1864612136667407
1.6143310049145014,2.1864612136667407
-0.839667432972302,2.1864612136667407
1.3454188038115436,2.1864612136667407
2.7495929351142245,2.1864612136667407
1.0356635977393576,2.1864612136667407
-1.3847057028555851,2.1864612136667407
-1.3473157503372577,2.1864612136667407
0.0903531113996992,2.1864612136667407
2.3976928146175505,2.1864612136667407
2.101303533871905,2.1864612136667407
3.129889439618033,2.1864612136667407
2.387078484044733,2.1864612136667407
13.568056595426809,2.1864612136667407
-2.1671138398898813,0.4159027263361347
-8.367939835803002,0.4159027263361347
-1.3329467602214842,0.4159027263361347
-2.992239657714535,0.4159027263361347
-2.833008980099175,0.4159027263361347
-2.246796525000296,0.4159027263361347
-2.399510692229114,0.4159027263361347
-0.2497581805685501,0.4159027263361347
-0.7982603297596833,0.4159027263361347
0.1853623122646364,0.4159027263361347
1.429087251468466,0.4159027263361347
0.5401561387835863,0.4159027263361347
-0.3729738744729332,0.4159027263361347
8.492756784425158,0.4159027263361347
7.771934698402791,0.4159027263361347
